GAME_ID,PIT_ID,INN_CT,HOME_TEAM,OUTS_CT,AWAY_SCORE_CT,HOME_SCORE_CT,onFirst,onSecond,onThird,SAVE_PIT_ID,FULL_NAME
ANA201004050,jepsk001,7,1,0,3,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004050,jepsk001,7,1,0,3,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004050,jepsk001,7,1,0,3,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004050,jepsk001,7,1,0,3,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004050,rodnf001,8,1,0,3,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004050,rodnf001,8,1,0,3,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004050,rodnf001,8,1,0,3,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004050,rodnf001,8,1,0,3,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004050,fuenb001,9,1,0,3,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004050,fuenb001,9,1,0,3,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004050,fuenb001,9,1,0,3,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004050,fuenb001,9,1,0,3,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004050,fuenb001,9,1,0,3,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004050,craij001,5,0,2,3,4,1,0,1,fuenb001,"Jesse Crain"
ANA201004050,craij001,5,0,2,3,4,1,0,1,fuenb001,"Jesse Crain"
ANA201004050,craij001,5,0,2,3,4,1,0,1,fuenb001,"Jesse Crain"
ANA201004050,craij001,5,0,2,3,4,1,0,1,fuenb001,"Jesse Crain"
ANA201004050,mijaj001,7,0,1,3,4,0,0,0,fuenb001,"Jose Mijares"
ANA201004050,mijaj001,7,0,1,3,4,0,0,0,fuenb001,"Jose Mijares"
ANA201004050,mijaj001,7,0,1,3,4,0,0,0,fuenb001,"Jose Mijares"
ANA201004050,mijaj001,7,0,1,3,4,0,0,0,fuenb001,"Jose Mijares"
ANA201004050,mijaj001,7,0,1,3,4,0,0,0,fuenb001,"Jose Mijares"
ANA201004050,neshp001,8,0,0,3,6,0,0,0,fuenb001,"Pat Neshek"
ANA201004050,neshp001,8,0,0,3,6,0,0,0,fuenb001,"Pat Neshek"
ANA201004050,neshp001,8,0,0,3,6,0,0,0,fuenb001,"Pat Neshek"
ANA201004050,neshp001,8,0,0,3,6,0,0,0,fuenb001,"Pat Neshek"
ANA201004060,palmm001,6,1,0,5,3,0,0,0,raucj001,"Matt Palmer"
ANA201004060,palmm001,6,1,0,5,3,0,0,0,raucj001,"Matt Palmer"
ANA201004060,palmm001,6,1,0,5,3,0,0,0,raucj001,"Matt Palmer"
ANA201004060,stokb001,8,1,0,5,3,0,0,0,raucj001,"Brian Stokes"
ANA201004060,duenb001,7,0,2,5,3,0,1,0,raucj001,"Brian Duensing"
ANA201004060,duenb001,7,0,2,5,3,0,1,0,raucj001,"Brian Duensing"
ANA201004060,duenb001,7,0,2,5,3,0,1,0,raucj001,"Brian Duensing"
ANA201004060,duenb001,7,0,2,5,3,0,1,0,raucj001,"Brian Duensing"
ANA201004060,guerm001,8,0,0,5,3,0,0,0,raucj001,"Matt Guerrier"
ANA201004060,guerm001,8,0,0,5,3,0,0,0,raucj001,"Matt Guerrier"
ANA201004060,guerm001,8,0,0,5,3,0,0,0,raucj001,"Matt Guerrier"
ANA201004060,guerm001,8,0,0,5,3,0,0,0,raucj001,"Matt Guerrier"
ANA201004060,guerm001,8,0,0,5,3,0,0,0,raucj001,"Matt Guerrier"
ANA201004060,raucj001,9,0,0,5,3,0,0,0,raucj001,"Jon Rauch"
ANA201004060,raucj001,9,0,0,5,3,0,0,0,raucj001,"Jon Rauch"
ANA201004060,raucj001,9,0,0,5,3,0,0,0,raucj001,"Jon Rauch"
ANA201004060,raucj001,9,0,0,5,3,0,0,0,raucj001,"Jon Rauch"
ANA201004070,bulgj001,7,1,0,4,1,0,0,0,raucj001,"Jason Bulger"
ANA201004070,bulgj001,7,1,0,4,1,0,0,0,raucj001,"Jason Bulger"
ANA201004070,shies002,9,1,0,4,1,0,0,0,raucj001,"Scot Shields"
ANA201004070,guerm001,8,0,0,4,1,0,0,0,raucj001,"Matt Guerrier"
ANA201004070,guerm001,8,0,0,4,1,0,0,0,raucj001,"Matt Guerrier"
ANA201004070,guerm001,8,0,0,4,1,0,0,0,raucj001,"Matt Guerrier"
ANA201004070,guerm001,8,0,0,4,1,0,0,0,raucj001,"Matt Guerrier"
ANA201004070,guerm001,8,0,0,4,1,0,0,0,raucj001,"Matt Guerrier"
ANA201004070,raucj001,9,0,0,4,1,0,0,0,raucj001,"Jon Rauch"
ANA201004070,raucj001,9,0,0,4,1,0,0,0,raucj001,"Jon Rauch"
ANA201004070,raucj001,9,0,0,4,1,0,0,0,raucj001,"Jon Rauch"
ANA201004070,raucj001,9,0,0,4,1,0,0,0,raucj001,"Jon Rauch"
ANA201004080,jepsk001,7,1,0,3,1,1,0,0,None,"Kevin Jepsen"
ANA201004080,jepsk001,7,1,0,3,1,1,0,0,None,"Kevin Jepsen"
ANA201004080,jepsk001,7,1,0,3,1,1,0,0,None,"Kevin Jepsen"
ANA201004080,jepsk001,7,1,0,3,1,1,0,0,None,"Kevin Jepsen"
ANA201004080,stokb001,8,1,0,3,1,0,0,0,None,"Brian Stokes"
ANA201004080,rodnf001,9,1,0,6,1,0,0,0,None,"Fernando Rodney"
ANA201004080,rodnf001,9,1,0,6,1,0,0,0,None,"Fernando Rodney"
ANA201004080,rodnf001,9,1,0,6,1,0,0,0,None,"Fernando Rodney"
ANA201004080,rodnf001,9,1,0,6,1,0,0,0,None,"Fernando Rodney"
ANA201004080,neshp001,6,0,1,3,1,1,1,0,None,"Pat Neshek"
ANA201004080,neshp001,6,0,1,3,1,1,1,0,None,"Pat Neshek"
ANA201004080,neshp001,6,0,1,3,1,1,1,0,None,"Pat Neshek"
ANA201004080,neshp001,6,0,1,3,1,1,1,0,None,"Pat Neshek"
ANA201004080,mijaj001,7,0,0,3,1,0,0,0,None,"Jose Mijares"
ANA201004080,mijaj001,7,0,0,3,1,0,0,0,None,"Jose Mijares"
ANA201004080,mijaj001,7,0,0,3,1,0,0,0,None,"Jose Mijares"
ANA201004080,mijaj001,7,0,0,3,1,0,0,0,None,"Jose Mijares"
ANA201004080,mijaj001,7,0,0,3,1,0,0,0,None,"Jose Mijares"
ANA201004080,craij001,8,0,0,6,1,0,0,0,None,"Jesse Crain"
ANA201004080,craij001,8,0,0,6,1,0,0,0,None,"Jesse Crain"
ANA201004080,craij001,8,0,0,6,1,0,0,0,None,"Jesse Crain"
ANA201004080,craij001,8,0,0,6,1,0,0,0,None,"Jesse Crain"
ANA201004080,burna002,9,0,0,10,1,0,0,0,None,"Alex Burnett"
ANA201004080,burna002,9,0,0,10,1,0,0,0,None,"Alex Burnett"
ANA201004080,burna002,9,0,0,10,1,0,0,0,None,"Alex Burnett"
ANA201004080,burna002,9,0,0,10,1,0,0,0,None,"Alex Burnett"
ANA201004080,burna002,9,0,0,10,1,0,0,0,None,"Alex Burnett"
ANA201004090,bulgj001,6,1,0,5,2,1,1,1,None,"Jason Bulger"
ANA201004090,bulgj001,6,1,0,5,2,1,1,1,None,"Jason Bulger"
ANA201004090,cassb001,7,1,2,10,2,0,0,0,None,"Bobby Cassevah"
ANA201004090,cassb001,7,1,2,10,2,0,0,0,None,"Bobby Cassevah"
ANA201004090,cassb001,7,1,2,10,2,0,0,0,None,"Bobby Cassevah"
ANA201004090,ramie003,7,0,0,10,2,0,1,0,None,"Edwar Ramirez"
ANA201004090,bresc001,9,0,1,10,4,1,0,0,None,"Craig Breslow"
ANA201004090,bresc001,9,0,1,10,4,1,0,0,None,"Craig Breslow"
ANA201004090,bresc001,9,0,1,10,4,1,0,0,None,"Craig Breslow"
ANA201004090,bresc001,9,0,1,10,4,1,0,0,None,"Craig Breslow"
ANA201004090,bresc001,9,0,1,10,4,1,0,0,None,"Craig Breslow"
ANA201004100,jepsk001,7,1,0,1,3,0,0,0,None,"Kevin Jepsen"
ANA201004100,jepsk001,7,1,0,1,3,0,0,0,None,"Kevin Jepsen"
ANA201004100,jepsk001,7,1,0,1,3,0,0,0,None,"Kevin Jepsen"
ANA201004100,jepsk001,7,1,0,1,3,0,0,0,None,"Kevin Jepsen"
ANA201004100,shies002,8,1,0,2,3,0,0,0,None,"Scot Shields"
ANA201004100,rodnf001,9,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004100,rodnf001,9,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004100,rodnf001,9,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004100,rodnf001,9,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004100,blevj001,7,0,0,2,3,0,0,0,None,"Jerry Blevins"
ANA201004100,blevj001,7,0,0,2,3,0,0,0,None,"Jerry Blevins"
ANA201004100,blevj001,7,0,0,2,3,0,0,0,None,"Jerry Blevins"
ANA201004100,blevj001,7,0,0,2,3,0,0,0,None,"Jerry Blevins"
ANA201004100,ziegb001,8,0,0,3,3,0,0,0,None,"Brad Ziegler"
ANA201004100,ziegb001,8,0,0,3,3,0,0,0,None,"Brad Ziegler"
ANA201004100,ziegb001,8,0,0,3,3,0,0,0,None,"Brad Ziegler"
ANA201004100,ziegb001,8,0,0,3,3,0,0,0,None,"Brad Ziegler"
ANA201004100,ziegb001,8,0,0,3,3,0,0,0,None,"Brad Ziegler"
ANA201004100,bresc001,9,0,0,3,3,0,0,0,None,"Craig Breslow"
ANA201004100,bresc001,9,0,0,3,3,0,0,0,None,"Craig Breslow"
ANA201004100,bresc001,9,0,0,3,3,0,0,0,None,"Craig Breslow"
ANA201004100,bresc001,9,0,0,3,3,0,0,0,None,"Craig Breslow"
ANA201004100,bresc001,9,0,0,3,3,0,0,0,None,"Craig Breslow"
ANA201004110,jepsk001,7,1,0,2,3,0,1,1,rosst001,"Kevin Jepsen"
ANA201004110,jepsk001,7,1,0,2,3,0,1,1,rosst001,"Kevin Jepsen"
ANA201004110,jepsk001,7,1,0,2,3,0,1,1,rosst001,"Kevin Jepsen"
ANA201004110,jepsk001,7,1,0,2,3,0,1,1,rosst001,"Kevin Jepsen"
ANA201004110,shies002,8,1,0,4,3,0,0,0,rosst001,"Scot Shields"
ANA201004110,stokb001,8,1,2,5,3,1,1,0,rosst001,"Brian Stokes"
ANA201004110,cassb001,9,1,0,7,3,0,0,0,rosst001,"Bobby Cassevah"
ANA201004110,cassb001,9,1,0,7,3,0,0,0,rosst001,"Bobby Cassevah"
ANA201004110,cassb001,9,1,0,7,3,0,0,0,rosst001,"Bobby Cassevah"
ANA201004110,rosst001,7,0,0,4,3,0,0,0,rosst001,"Tyson Ross"
ANA201004110,rosst001,7,0,0,4,3,0,0,0,rosst001,"Tyson Ross"
ANA201004110,rosst001,7,0,0,4,3,0,0,0,rosst001,"Tyson Ross"
ANA201004110,rosst001,7,0,0,4,3,0,0,0,rosst001,"Tyson Ross"
ANA201004190,jepsk001,8,1,1,0,2,1,1,0,rodnf001,"Kevin Jepsen"
ANA201004190,jepsk001,8,1,1,0,2,1,1,0,rodnf001,"Kevin Jepsen"
ANA201004190,jepsk001,8,1,1,0,2,1,1,0,rodnf001,"Kevin Jepsen"
ANA201004190,jepsk001,8,1,1,0,2,1,1,0,rodnf001,"Kevin Jepsen"
ANA201004190,rodnf001,9,1,0,0,2,0,0,0,rodnf001,"Fernando Rodney"
ANA201004190,rodnf001,9,1,0,0,2,0,0,0,rodnf001,"Fernando Rodney"
ANA201004190,rodnf001,9,1,0,0,2,0,0,0,rodnf001,"Fernando Rodney"
ANA201004190,rodnf001,9,1,0,0,2,0,0,0,rodnf001,"Fernando Rodney"
ANA201004190,bonie002,7,0,0,0,2,0,0,0,rodnf001,"Eddie Bonine"
ANA201004200,bulgj001,6,1,2,0,6,1,1,0,rodnf001,"Jason Bulger"
ANA201004200,bulgj001,6,1,2,0,6,1,1,0,rodnf001,"Jason Bulger"
ANA201004200,shies002,7,1,0,2,6,0,0,0,rodnf001,"Scot Shields"
ANA201004200,palmm001,7,1,2,2,6,1,1,1,rodnf001,"Matt Palmer"
ANA201004200,palmm001,7,1,2,2,6,1,1,1,rodnf001,"Matt Palmer"
ANA201004200,palmm001,7,1,2,2,6,1,1,1,rodnf001,"Matt Palmer"
ANA201004200,jepsk001,8,1,0,5,6,0,0,0,rodnf001,"Kevin Jepsen"
ANA201004200,jepsk001,8,1,0,5,6,0,0,0,rodnf001,"Kevin Jepsen"
ANA201004200,jepsk001,8,1,0,5,6,0,0,0,rodnf001,"Kevin Jepsen"
ANA201004200,jepsk001,8,1,0,5,6,0,0,0,rodnf001,"Kevin Jepsen"
ANA201004200,rodnf001,9,1,0,5,6,0,0,0,rodnf001,"Fernando Rodney"
ANA201004200,rodnf001,9,1,0,5,6,0,0,0,rodnf001,"Fernando Rodney"
ANA201004200,rodnf001,9,1,0,5,6,0,0,0,rodnf001,"Fernando Rodney"
ANA201004200,rodnf001,9,1,0,5,6,0,0,0,rodnf001,"Fernando Rodney"
ANA201004200,ni--f001,5,0,1,0,6,0,1,0,rodnf001,"Fu-Te Ni"
ANA201004200,zumaj001,7,0,0,5,6,0,0,0,rodnf001,"Joel Zumaya"
ANA201004210,bulgj001,8,1,0,2,3,0,0,0,valvj001,"Jason Bulger"
ANA201004210,bulgj001,8,1,0,2,3,0,0,0,valvj001,"Jason Bulger"
ANA201004210,fuenb001,9,1,0,2,3,0,0,0,valvj001,"Brian Fuentes"
ANA201004210,fuenb001,9,1,0,2,3,0,0,0,valvj001,"Brian Fuentes"
ANA201004210,fuenb001,9,1,0,2,3,0,0,0,valvj001,"Brian Fuentes"
ANA201004210,fuenb001,9,1,0,2,3,0,0,0,valvj001,"Brian Fuentes"
ANA201004210,fuenb001,9,1,0,2,3,0,0,0,valvj001,"Brian Fuentes"
ANA201004210,stokb001,9,1,2,4,3,1,0,0,valvj001,"Brian Stokes"
ANA201004210,bonie002,7,0,0,2,3,0,0,0,valvj001,"Eddie Bonine"
ANA201004210,cokep001,8,0,0,2,3,0,0,0,valvj001,"Phil Coke"
ANA201004210,cokep001,8,0,0,2,3,0,0,0,valvj001,"Phil Coke"
ANA201004210,cokep001,8,0,0,2,3,0,0,0,valvj001,"Phil Coke"
ANA201004210,cokep001,8,0,0,2,3,0,0,0,valvj001,"Phil Coke"
ANA201004210,valvj001,9,0,0,4,3,0,0,0,valvj001,"Jose Valverde"
ANA201004210,valvj001,9,0,0,4,3,0,0,0,valvj001,"Jose Valverde"
ANA201004210,valvj001,9,0,0,4,3,0,0,0,valvj001,"Jose Valverde"
ANA201004210,valvj001,9,0,0,4,3,0,0,0,valvj001,"Jose Valverde"
ANA201004220,palmm001,3,1,2,5,2,1,0,1,valvj001,"Matt Palmer"
ANA201004220,palmm001,3,1,2,5,2,1,0,1,valvj001,"Matt Palmer"
ANA201004220,palmm001,3,1,2,5,2,1,0,1,valvj001,"Matt Palmer"
ANA201004220,stokb001,8,1,0,5,4,0,0,0,valvj001,"Brian Stokes"
ANA201004220,bulgj001,9,1,1,5,4,1,1,0,valvj001,"Jason Bulger"
ANA201004220,bulgj001,9,1,1,5,4,1,1,0,valvj001,"Jason Bulger"
ANA201004220,zumaj001,6,0,0,5,4,0,0,0,valvj001,"Joel Zumaya"
ANA201004220,cokep001,7,0,2,5,4,0,0,1,valvj001,"Phil Coke"
ANA201004220,cokep001,7,0,2,5,4,0,0,1,valvj001,"Phil Coke"
ANA201004220,cokep001,7,0,2,5,4,0,0,1,valvj001,"Phil Coke"
ANA201004220,cokep001,7,0,2,5,4,0,0,1,valvj001,"Phil Coke"
ANA201004220,perrr001,8,0,0,5,4,1,0,0,valvj001,"Ryan Perry"
ANA201004220,perrr001,8,0,0,5,4,1,0,0,valvj001,"Ryan Perry"
ANA201004220,perrr001,8,0,0,5,4,1,0,0,valvj001,"Ryan Perry"
ANA201004220,valvj001,9,0,0,5,4,0,0,0,valvj001,"Jose Valverde"
ANA201004220,valvj001,9,0,0,5,4,0,0,0,valvj001,"Jose Valverde"
ANA201004220,valvj001,9,0,0,5,4,0,0,0,valvj001,"Jose Valverde"
ANA201004220,valvj001,9,0,0,5,4,0,0,0,valvj001,"Jose Valverde"
ANA201004230,jepsk001,7,1,0,4,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004230,jepsk001,7,1,0,4,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004230,jepsk001,7,1,0,4,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004230,jepsk001,7,1,0,4,4,0,0,0,fuenb001,"Kevin Jepsen"
ANA201004230,rodnf001,8,1,0,4,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004230,rodnf001,8,1,0,4,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004230,rodnf001,8,1,0,4,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004230,rodnf001,8,1,0,4,4,0,0,0,fuenb001,"Fernando Rodney"
ANA201004230,fuenb001,9,1,0,4,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004230,fuenb001,9,1,0,4,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004230,fuenb001,9,1,0,4,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004230,fuenb001,9,1,0,4,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004230,fuenb001,9,1,0,4,6,0,0,0,fuenb001,"Brian Fuentes"
ANA201004230,robed002,7,0,1,4,4,1,0,0,fuenb001,"David Robertson"
ANA201004230,robed002,7,0,1,4,4,1,0,0,fuenb001,"David Robertson"
ANA201004230,robed002,7,0,1,4,4,1,0,0,fuenb001,"David Robertson"
ANA201004230,robed002,7,0,1,4,4,1,0,0,fuenb001,"David Robertson"
ANA201004230,chamj002,8,0,0,4,4,0,0,0,fuenb001,"Joba Chamberlain"
ANA201004230,chamj002,8,0,0,4,4,0,0,0,fuenb001,"Joba Chamberlain"
ANA201004230,chamj002,8,0,0,4,4,0,0,0,fuenb001,"Joba Chamberlain"
ANA201004230,chamj002,8,0,0,4,4,0,0,0,fuenb001,"Joba Chamberlain"
ANA201004240,shies002,7,1,0,6,1,0,0,0,None,"Scot Shields"
ANA201004240,stokb001,8,1,0,7,1,0,0,0,None,"Brian Stokes"
ANA201004240,martd004,9,0,0,7,1,0,0,0,None,"Damaso Marte"
ANA201004250,bulgj001,6,1,1,4,5,0,0,0,None,"Jason Bulger"
ANA201004250,bulgj001,6,1,1,4,5,0,0,0,None,"Jason Bulger"
ANA201004250,jepsk001,7,1,0,4,5,0,0,0,None,"Kevin Jepsen"
ANA201004250,jepsk001,7,1,0,4,5,0,0,0,None,"Kevin Jepsen"
ANA201004250,jepsk001,7,1,0,4,5,0,0,0,None,"Kevin Jepsen"
ANA201004250,jepsk001,7,1,0,4,5,0,0,0,None,"Kevin Jepsen"
ANA201004250,rodnf001,8,1,0,4,8,0,0,0,None,"Fernando Rodney"
ANA201004250,rodnf001,8,1,0,4,8,0,0,0,None,"Fernando Rodney"
ANA201004250,rodnf001,8,1,0,4,8,0,0,0,None,"Fernando Rodney"
ANA201004250,rodnf001,8,1,0,4,8,0,0,0,None,"Fernando Rodney"
ANA201004250,shies002,9,1,0,4,8,0,0,0,None,"Scot Shields"
ANA201004250,logab001,4,0,2,3,5,0,0,1,None,"Boone Logan"
ANA201004250,logab001,4,0,2,3,5,0,0,1,None,"Boone Logan"
ANA201004250,logab001,4,0,2,3,5,0,0,1,None,"Boone Logan"
ANA201004250,logab001,4,0,2,3,5,0,0,1,None,"Boone Logan"
ANA201004250,aceva001,5,0,2,3,5,1,0,0,None,"Alfredo Aceves"
ANA201004250,aceva001,5,0,2,3,5,1,0,0,None,"Alfredo Aceves"
ANA201004250,aceva001,5,0,2,3,5,1,0,0,None,"Alfredo Aceves"
ANA201004250,aceva001,5,0,2,3,5,1,0,0,None,"Alfredo Aceves"
ANA201004250,martd004,7,0,1,4,5,0,0,0,None,"Damaso Marte"
ANA201004250,mitrs001,8,0,0,4,8,0,0,0,None,"Sergio Mitre"
ANA201004250,mitrs001,8,0,0,4,8,0,0,0,None,"Sergio Mitre"
ANA201004250,mitrs001,8,0,0,4,8,0,0,0,None,"Sergio Mitre"
ANA201004260,bulgj001,7,1,0,1,5,0,0,0,fuenb001,"Jason Bulger"
ANA201004260,bulgj001,7,1,0,1,5,0,0,0,fuenb001,"Jason Bulger"
ANA201004260,jepsk001,7,1,1,1,5,1,1,1,fuenb001,"Kevin Jepsen"
ANA201004260,jepsk001,7,1,1,1,5,1,1,1,fuenb001,"Kevin Jepsen"
ANA201004260,jepsk001,7,1,1,1,5,1,1,1,fuenb001,"Kevin Jepsen"
ANA201004260,jepsk001,7,1,1,1,5,1,1,1,fuenb001,"Kevin Jepsen"
ANA201004260,stokb001,8,1,0,1,5,0,0,0,fuenb001,"Brian Stokes"
ANA201004260,rodnf001,8,1,1,2,5,1,0,0,fuenb001,"Fernando Rodney"
ANA201004260,rodnf001,8,1,1,2,5,1,0,0,fuenb001,"Fernando Rodney"
ANA201004260,rodnf001,8,1,1,2,5,1,0,0,fuenb001,"Fernando Rodney"
ANA201004260,rodnf001,8,1,1,2,5,1,0,0,fuenb001,"Fernando Rodney"
ANA201004260,fuenb001,9,1,0,2,5,0,0,0,fuenb001,"Brian Fuentes"
ANA201004260,fuenb001,9,1,0,2,5,0,0,0,fuenb001,"Brian Fuentes"
ANA201004260,fuenb001,9,1,0,2,5,0,0,0,fuenb001,"Brian Fuentes"
ANA201004260,fuenb001,9,1,0,2,5,0,0,0,fuenb001,"Brian Fuentes"
ANA201004260,fuenb001,9,1,0,2,5,0,0,0,fuenb001,"Brian Fuentes"
ANA201004260,perer002,6,0,1,1,5,0,0,0,fuenb001,"Rafael Perez"
ANA201004260,perer002,6,0,1,1,5,0,0,0,fuenb001,"Rafael Perez"
ANA201004260,perer002,6,0,1,1,5,0,0,0,fuenb001,"Rafael Perez"
ANA201004260,sippt001,7,0,1,1,5,1,0,1,fuenb001,"Tony Sipp"
ANA201004260,sippt001,7,0,1,1,5,1,0,1,fuenb001,"Tony Sipp"
ANA201004260,sippt001,7,0,1,1,5,1,0,1,fuenb001,"Tony Sipp"
ANA201004260,sippt001,7,0,1,1,5,1,0,1,fuenb001,"Tony Sipp"
ANA201004270,palmm001,6,1,0,3,1,0,0,0,None,"Matt Palmer"
ANA201004270,palmm001,6,1,0,3,1,0,0,0,None,"Matt Palmer"
ANA201004270,palmm001,6,1,0,3,1,0,0,0,None,"Matt Palmer"
ANA201004270,shies002,8,1,1,7,1,0,0,1,None,"Scot Shields"
ANA201004270,stokb001,9,1,0,8,1,0,0,0,None,"Brian Stokes"
ANA201004270,laffa001,7,0,1,4,1,1,0,0,None,"Aaron Laffey"
ANA201004270,laffa001,7,0,1,4,1,1,0,0,None,"Aaron Laffey"
ANA201004270,laffa001,7,0,1,4,1,1,0,0,None,"Aaron Laffey"
ANA201004270,laffa001,7,0,1,4,1,1,0,0,None,"Aaron Laffey"
ANA201004270,laffa001,7,0,1,4,1,1,0,0,None,"Aaron Laffey"
ANA201004270,laffa001,7,0,1,4,1,1,0,0,None,"Aaron Laffey"
ANA201004270,lewij003,8,0,0,8,1,0,0,0,None,"Jensen Lewis"
ANA201004270,smitj002,8,0,2,8,1,1,1,1,None,"Joe Smith"
ANA201004270,smitj002,8,0,2,8,1,1,1,1,None,"Joe Smith"
ANA201004270,smitj002,8,0,2,8,1,1,1,1,None,"Joe Smith"
ANA201004270,smitj002,8,0,2,8,1,1,1,1,None,"Joe Smith"
ANA201004280,jepsk001,7,1,2,3,3,1,0,0,None,"Kevin Jepsen"
ANA201004280,jepsk001,7,1,2,3,3,1,0,0,None,"Kevin Jepsen"
ANA201004280,jepsk001,7,1,2,3,3,1,0,0,None,"Kevin Jepsen"
ANA201004280,jepsk001,7,1,2,3,3,1,0,0,None,"Kevin Jepsen"
ANA201004280,rodnf001,8,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004280,rodnf001,8,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004280,rodnf001,8,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004280,rodnf001,8,1,0,3,3,0,0,0,None,"Fernando Rodney"
ANA201004280,fuenb001,9,1,0,3,3,0,0,0,None,"Brian Fuentes"
ANA201004280,fuenb001,9,1,0,3,3,0,0,0,None,"Brian Fuentes"
ANA201004280,fuenb001,9,1,0,3,3,0,0,0,None,"Brian Fuentes"
ANA201004280,fuenb001,9,1,0,3,3,0,0,0,None,"Brian Fuentes"
ANA201004280,fuenb001,9,1,0,3,3,0,0,0,None,"Brian Fuentes"
ANA201004280,wrigj001,7,0,0,3,3,0,0,0,None,"Jamey Wright"
ANA201004280,wrigj001,7,0,0,3,3,0,0,0,None,"Jamey Wright"
ANA201004280,wrigj001,7,0,0,3,3,0,0,0,None,"Jamey Wright"
ANA201004280,wrigj001,7,0,0,3,3,0,0,0,None,"Jamey Wright"
ANA201004280,wrigj001,7,0,0,3,3,0,0,0,None,"Jamey Wright"
ANA201004280,sippt001,8,0,0,3,3,0,0,0,None,"Tony Sipp"
ANA201004280,sippt001,8,0,0,3,3,0,0,0,None,"Tony Sipp"
ANA201004280,sippt001,8,0,0,3,3,0,0,0,None,"Tony Sipp"
ANA201004280,sippt001,8,0,0,3,3,0,0,0,None,"Tony Sipp"
ANA201004280,smitj002,9,0,0,3,3,0,0,0,None,"Joe Smith"
ANA201004280,smitj002,9,0,0,3,3,0,0,0,None,"Joe Smith"
ANA201004280,smitj002,9,0,0,3,3,0,0,0,None,"Joe Smith"
ANA201004280,smitj002,9,0,0,3,3,0,0,0,None,"Joe Smith"
ANA201004280,perer002,9,0,0,3,3,1,1,0,None,"Rafael Perez"
ANA201004280,perer002,9,0,0,3,3,1,1,0,None,"Rafael Perez"
ANA201004280,perer002,9,0,0,3,3,1,1,0,None,"Rafael Perez"
ANA201004280,perec002,9,0,2,3,3,1,0,1,None,"Chris Perez"
ANA201004280,perec002,9,0,2,3,3,1,0,1,None,"Chris Perez"
ANA201004280,perec002,9,0,2,3,3,1,0,1,None,"Chris Perez"
ANA201004280,perec002,9,0,2,3,3,1,0,1,None,"Chris Perez"
ANA201005100,jepsk001,7,1,1,0,4,1,1,0,None,"Kevin Jepsen"
ANA201005100,jepsk001,7,1,1,0,4,1,1,0,None,"Kevin Jepsen"
ANA201005100,jepsk001,7,1,1,0,4,1,1,0,None,"Kevin Jepsen"
ANA201005100,jepsk001,7,1,1,0,4,1,1,0,None,"Kevin Jepsen"
ANA201005100,rodnf001,8,1,0,0,4,0,0,0,None,"Fernando Rodney"
ANA201005100,rodnf001,8,1,0,0,4,0,0,0,None,"Fernando Rodney"
ANA201005100,rodnf001,8,1,0,0,4,0,0,0,None,"Fernando Rodney"
ANA201005100,rodnf001,8,1,0,0,4,0,0,0,None,"Fernando Rodney"
ANA201005100,fuenb001,9,1,0,1,4,0,0,0,None,"Brian Fuentes"
ANA201005100,fuenb001,9,1,0,1,4,0,0,0,None,"Brian Fuentes"
ANA201005100,fuenb001,9,1,0,1,4,0,0,0,None,"Brian Fuentes"
ANA201005100,fuenb001,9,1,0,1,4,0,0,0,None,"Brian Fuentes"
ANA201005100,fuenb001,9,1,0,1,4,0,0,0,None,"Brian Fuentes"
ANA201005100,bulgj001,10,1,0,4,4,0,0,0,None,"Jason Bulger"
ANA201005100,bulgj001,10,1,0,4,4,0,0,0,None,"Jason Bulger"
ANA201005100,bellt002,11,1,2,4,4,1,0,0,None,"Trevor Bell"
